file1 file2 flip runtime
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_17 12 286 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_18 13 2751 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 16 66231 16
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 11 2414 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 13 16774 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 9 98 9
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 5 59 5
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 10 1395 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 -13 300001 -14
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 12 54731 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_10 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 12 15235 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_12 10 133 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_13 16 70920 16
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_14 11 254 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_15 11 222 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_16 10 303 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_17 13 309 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_18 14 3580 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 11 129 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 15 397 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 10 116 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 14 3093 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 7 88 7
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 12 178 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 14 2737 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 10 2099 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_11 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 9 102 9
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_13 -15 300000 -17
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_14 14 78842 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_15 16 295037 16
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_16 -15 300000 -17
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_17 -14 300000 -16
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_18 -15 300004 -2147483648
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 12 1302 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 15 4286 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 14 114394 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 -14 300004 -16
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 8 208 8
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 10 21973 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 11 1753 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 -13 300000 -14
../data/random_experiments_paper/n_15/set_4/triangulation/t_12 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 13 2914 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_14 9 101 9
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_15 9 313 9
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_16 15 2994 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_17 9 138 9
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_18 13 2477 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 13 2288 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 13 331 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 11 1260 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 13 26075 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 12 1685 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 16 70258 16
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 -15 300001 -17
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 -15 300000 -18
../data/random_experiments_paper/n_15/set_4/triangulation/t_13 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 16 74495 16
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_15 8 111 8
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_16 13 1591 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_17 14 292 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_18 13 710 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 7 69 7
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 14 1804 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 12 315 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 12 198 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 11 177 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 13 34196 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 14 28008 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 -14 300001 -15
../data/random_experiments_paper/n_15/set_4/triangulation/t_14 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 11 151 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_16 15 2827 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_17 7 60 7
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_18 12 2290 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 13 190 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 14 2296 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 11 202 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 12 1581 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 8 64 8
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 18 66807 18
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 -16 300032 -17
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 17 104076 17
../data/random_experiments_paper/n_15/set_4/triangulation/t_15 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 13 5574 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_17 16 170841 16
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_18 15 4357 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 15 44854 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 14 52482 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 14 24968 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 12 1467 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 11 237 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 11 1182 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 14 39092 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 12 15020 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_16 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 11 221 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_18 13 3790 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 18 15525 18
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 15 1206 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 10 148 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 8 821 8
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 8 81 8
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 -15 300001 -17
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 -17 300001 -19
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 -16 300000 -2147483648
../data/random_experiments_paper/n_15/set_4/triangulation/t_17 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 14 33030 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_19 -16 300000 -18
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 15 52904 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 14 32906 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 15 3522 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 12 405 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 -14 300001 -17
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 -17 300000 -21
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 -17 300001 -2147483648
../data/random_experiments_paper/n_15/set_4/triangulation/t_18 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 -13 300019 -15
../data/random_experiments_paper/n_15/set_4/triangulation/t_19 ../data/random_experiments_paper/n_15/set_4/triangulation/t_2 16 3704 16
../data/random_experiments_paper/n_15/set_4/triangulation/t_19 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 15 395 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_19 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 17 105512 17
../data/random_experiments_paper/n_15/set_4/triangulation/t_19 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 13 202 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_19 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 -14 300004 -16
../data/random_experiments_paper/n_15/set_4/triangulation/t_19 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 10 589 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_19 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 -14 300004 -16
../data/random_experiments_paper/n_15/set_4/triangulation/t_19 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 15 417 15
../data/random_experiments_paper/n_15/set_4/triangulation/t_2 ../data/random_experiments_paper/n_15/set_4/triangulation/t_3 11 172 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_2 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 13 312 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_2 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 12 206 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_2 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 12 2205 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_2 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 11 1995 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_2 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 13 305 13
../data/random_experiments_paper/n_15/set_4/triangulation/t_2 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 16 227556 16
../data/random_experiments_paper/n_15/set_4/triangulation/t_3 ../data/random_experiments_paper/n_15/set_4/triangulation/t_4 10 331 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_3 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 11 133 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_3 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 11 221 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_3 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 12 2305 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_3 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 9 119 9
../data/random_experiments_paper/n_15/set_4/triangulation/t_3 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 7 112 7
../data/random_experiments_paper/n_15/set_4/triangulation/t_4 ../data/random_experiments_paper/n_15/set_4/triangulation/t_5 10 113 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_4 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 12 1862 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_4 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 12 12676 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_4 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 14 90682 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_4 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 11 382 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_5 ../data/random_experiments_paper/n_15/set_4/triangulation/t_6 10 154 10
../data/random_experiments_paper/n_15/set_4/triangulation/t_5 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 14 2082 14
../data/random_experiments_paper/n_15/set_4/triangulation/t_5 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 12 2322 12
../data/random_experiments_paper/n_15/set_4/triangulation/t_5 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 11 123 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_6 ../data/random_experiments_paper/n_15/set_4/triangulation/t_7 9 115 9
../data/random_experiments_paper/n_15/set_4/triangulation/t_6 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 9 336 9
../data/random_experiments_paper/n_15/set_4/triangulation/t_6 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 8 76 8
../data/random_experiments_paper/n_15/set_4/triangulation/t_7 ../data/random_experiments_paper/n_15/set_4/triangulation/t_8 11 243 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_7 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 11 127 11
../data/random_experiments_paper/n_15/set_4/triangulation/t_8 ../data/random_experiments_paper/n_15/set_4/triangulation/t_9 9 190 9
