file1 file2 flip runtime
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 15 471 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 16 7291 16
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 13 2619 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 14 2733 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_10 11 213 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_11 -16 300000 -2147483648
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_12 12 253 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_13 11 165 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_14 -15 300000 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 11 278 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 11 1278 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 11 247 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 14 105319 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 13 2027 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 11 207 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 11 1366 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 6 77 6
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 12 283 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 15 150408 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 5 74 5
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 -13 300000 -15
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 13 36112 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_11 -16 300005 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_12 -14 300000 -15
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_13 14 32804 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_14 12 149 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 9 113 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 11 239 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 9 100 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 11 241 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 -15 300000 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 7 288 7
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 9 137 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 -14 300000 -15
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 13 2749 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 13 1708 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 14 35358 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 9 190 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 8 89 8
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_12 9 754 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_13 10 1622 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_14 -20 300027 -2147483648
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 11 2331 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 14 29380 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 -17 300229 -2147483648
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 12 1590 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 11 126 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 -15 300000 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 13 3366 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 -15 300012 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 13 3609 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 -19 300000 -2147483648
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 -17 300000 -19
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 -18 300000 -2147483648
../data/random_experiments_paper/n_15/set_7/triangulation/t_11 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 16 198115 16
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_13 10 166 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_14 17 160041 17
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 12 212 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 13 277 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 -15 300001 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 13 2978 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 9 203 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 12 12485 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 9 151 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 9 122 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 13 2337 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 -15 300014 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 12 360 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 -15 300000 -16
../data/random_experiments_paper/n_15/set_7/triangulation/t_12 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 13 1312 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_14 -18 300000 -19
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 11 202 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 13 173 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 -15 300000 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 15 559 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 14 2412 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 -14 300000 -15
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 14 70958 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 12 1432 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 15 782 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 -17 300000 -2147483648
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 12 2404 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 -17 300000 -18
../data/random_experiments_paper/n_15/set_7/triangulation/t_13 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 12 1617 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 -19 300000 -20
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 -17 300000 -19
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 10 1368 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 -16 300000 -2147483648
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 -16 300001 -18
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 12 205 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 12 2025 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 15 807 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 17 213356 17
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 14 2626 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 14 2829 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 8 115 8
../data/random_experiments_paper/n_15/set_7/triangulation/t_14 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 12 1959 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 8 70 8
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 15 427 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 8 71 8
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 13 270 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 10 117 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 13 32595 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 14 254054 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 10 157 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 16 199876 16
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 -15 300015 -16
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 15 4900 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_15 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 11 1324 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 11 222 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 8 74 8
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 16 656 16
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 9 181 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 15 4861 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 11 14049 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 10 118 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 -14 300000 -16
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 14 49082 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 -12 300000 -15
../data/random_experiments_paper/n_15/set_7/triangulation/t_16 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 8 112 8
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 15 76039 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 -15 300010 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 7 52 7
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 11 1316 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 14 6331 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 14 4498 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 14 316 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 13 196 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 11 655 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_17 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 10 108 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 15 2967 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 12 2482 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 11 222 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 -15 300002 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 9 104 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 -15 300027 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 -15 300062 -17
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 -12 300006 -15
../data/random_experiments_paper/n_15/set_7/triangulation/t_18 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 11 170 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_19 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 -13 300003 -15
../data/random_experiments_paper/n_15/set_7/triangulation/t_19 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 13 45870 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_19 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 12 1983 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_19 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 13 11208 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_19 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 13 487 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_19 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 12 844 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_19 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 15 43653 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_19 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 14 591 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_2 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 10 129 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_2 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 12 5821 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_2 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 13 3183 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_2 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 14 4102 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_2 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 11 235 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_2 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 11 2812 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_2 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 7 66 7
../data/random_experiments_paper/n_15/set_7/triangulation/t_3 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 15 2765 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_3 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 9 129 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_3 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 13 2638 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_3 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 15 164070 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_3 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 12 2359 12
../data/random_experiments_paper/n_15/set_7/triangulation/t_3 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 9 119 9
../data/random_experiments_paper/n_15/set_7/triangulation/t_4 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 -15 300000 -16
../data/random_experiments_paper/n_15/set_7/triangulation/t_4 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 -15 300000 -16
../data/random_experiments_paper/n_15/set_7/triangulation/t_4 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 5 53 5
../data/random_experiments_paper/n_15/set_7/triangulation/t_4 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 13 2294 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_4 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 14 43439 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_5 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 -15 300000 -18
../data/random_experiments_paper/n_15/set_7/triangulation/t_5 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 16 170863 16
../data/random_experiments_paper/n_15/set_7/triangulation/t_5 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 -15 300000 -2147483648
../data/random_experiments_paper/n_15/set_7/triangulation/t_5 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 13 1721 13
../data/random_experiments_paper/n_15/set_7/triangulation/t_6 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 15 7208 15
../data/random_experiments_paper/n_15/set_7/triangulation/t_6 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 11 1456 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_6 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 10 2175 10
../data/random_experiments_paper/n_15/set_7/triangulation/t_7 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 11 246 11
../data/random_experiments_paper/n_15/set_7/triangulation/t_7 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 14 87165 14
../data/random_experiments_paper/n_15/set_7/triangulation/t_8 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 12 62562 12
