file1 file2 flip runtime
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_17 -25 300023 -27
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_18 16 2916 16
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 24 113671 24
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 20 5855 20
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 15 2498 15
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -21 300001 -22
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -21 300100 -22
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 19 5235 19
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 19 33116 19
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 16 2022 16
../data/random_experiments_paper/n_20/set_0/triangulation/t_10 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 25 118661 25
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_12 -27 300031 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_13 -27 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_14 -24 300041 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_15 -29 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_16 20 26819 20
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_17 -23 300002 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_18 -24 301564 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 -27 300007 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 -28 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 -27 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 23 7127 23
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 23 4830 23
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -25 300072 -27
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -27 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 -31 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_11 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 19 5208 19
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_13 23 9772 23
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_14 19 2732 19
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_15 26 10433 26
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_16 24 13842 24
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_17 27 39379 27
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_18 22 27302 22
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 29 52786 29
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 22 20344 22
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 15 2010 15
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -24 300124 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -22 300138 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -22 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 27 108162 27
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 17 3024 17
../data/random_experiments_paper/n_20/set_0/triangulation/t_12 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -29 300007 -34
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_14 21 17275 21
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_15 18 4031 18
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_16 -29 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_17 -22 300089 -23
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_18 -23 300274 -25
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 -26 300066 -29
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 17 3187 17
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 18 3383 18
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -25 300046 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -24 300003 -28
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -22 300028 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -26 300109 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 18 2828 18
../data/random_experiments_paper/n_20/set_0/triangulation/t_13 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -26 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_15 -26 300010 -28
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_16 24 26192 24
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_17 -22 300023 -23
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_18 -26 300002 -29
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 -28 300018 -30
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 17 9137 17
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 20 3839 20
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -25 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 25 42109 25
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -23 300152 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 26 176216 26
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 21 5283 21
../data/random_experiments_paper/n_20/set_0/triangulation/t_14 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -24 300005 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_16 -27 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_17 -24 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_18 -20 300012 -23
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 -28 300002 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 -27 300003 -28
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 27 16290 27
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -16 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -25 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -28 300124 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -26 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 18 4842 18
../data/random_experiments_paper/n_20/set_0/triangulation/t_15 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -24 300003 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_17 -25 300002 -26
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_18 17 4424 17
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 -25 300014 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 -27 301335 -28
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 -25 300004 -26
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -21 300009 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 25 37383 25
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -23 300026 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 16 2430 16
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 26 90490 26
../data/random_experiments_paper/n_20/set_0/triangulation/t_16 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 22 35070 22
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_18 -25 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 -25 300009 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 -23 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 -23 300058 -26
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 23 35038 23
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -25 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -23 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -25 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 -24 300049 -26
../data/random_experiments_paper/n_20/set_0/triangulation/t_17 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -18 300001 -19
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_19 -26 300002 -28
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 24 108914 24
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 19 24658 19
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -24 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -23 300004 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -22 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 21 6895 21
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 26 27386 26
../data/random_experiments_paper/n_20/set_0/triangulation/t_18 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -28 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_19 ../data/random_experiments_paper/n_20/set_0/triangulation/t_2 -20 300001 -21
../data/random_experiments_paper/n_20/set_0/triangulation/t_19 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 22 24527 22
../data/random_experiments_paper/n_20/set_0/triangulation/t_19 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -25 300025 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_19 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -27 300023 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_19 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -25 300005 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_19 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 17 11474 17
../data/random_experiments_paper/n_20/set_0/triangulation/t_19 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 26 51381 26
../data/random_experiments_paper/n_20/set_0/triangulation/t_19 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -21 300004 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_2 ../data/random_experiments_paper/n_20/set_0/triangulation/t_3 13 1840 13
../data/random_experiments_paper/n_20/set_0/triangulation/t_2 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -25 300007 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_2 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 29 150747 29
../data/random_experiments_paper/n_20/set_0/triangulation/t_2 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -21 300109 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_2 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -24 300117 -26
../data/random_experiments_paper/n_20/set_0/triangulation/t_2 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 23 58866 23
../data/random_experiments_paper/n_20/set_0/triangulation/t_2 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -25 300006 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_3 ../data/random_experiments_paper/n_20/set_0/triangulation/t_4 -27 300003 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_3 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -26 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_3 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 -23 300000 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_3 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -22 300005 -24
../data/random_experiments_paper/n_20/set_0/triangulation/t_3 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 23 78712 23
../data/random_experiments_paper/n_20/set_0/triangulation/t_3 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -25 300012 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_4 ../data/random_experiments_paper/n_20/set_0/triangulation/t_5 -24 300075 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_4 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 18 3126 18
../data/random_experiments_paper/n_20/set_0/triangulation/t_4 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -26 300025 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_4 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 -20 300004 -21
../data/random_experiments_paper/n_20/set_0/triangulation/t_4 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 21 13369 21
../data/random_experiments_paper/n_20/set_0/triangulation/t_5 ../data/random_experiments_paper/n_20/set_0/triangulation/t_6 21 4246 21
../data/random_experiments_paper/n_20/set_0/triangulation/t_5 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -29 300008 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_5 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 -21 300001 -23
../data/random_experiments_paper/n_20/set_0/triangulation/t_5 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 25 71108 25
../data/random_experiments_paper/n_20/set_0/triangulation/t_6 ../data/random_experiments_paper/n_20/set_0/triangulation/t_7 -27 300001 -2147483648
../data/random_experiments_paper/n_20/set_0/triangulation/t_6 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 24 56476 24
../data/random_experiments_paper/n_20/set_0/triangulation/t_6 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 24 59987 24
../data/random_experiments_paper/n_20/set_0/triangulation/t_7 ../data/random_experiments_paper/n_20/set_0/triangulation/t_8 23 20709 23
../data/random_experiments_paper/n_20/set_0/triangulation/t_7 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 22 46277 22
../data/random_experiments_paper/n_20/set_0/triangulation/t_8 ../data/random_experiments_paper/n_20/set_0/triangulation/t_9 -24 300000 -2147483648
